state,district,mean_stress_index,max_stress_index,stress_volatility,active_months
JAMMU AND KASHMIR,BANDIPORE,2105.2641454550567,5920.0,2580.913965245566,10
JAMMU AND KASHMIR,BANDIPUR,0.1,1.0,0.31622776601683794,10
JAMMU AND KASHMIR,BARAMULA,4601.037208601239,14449.0,6222.345758132138,10
JAMMU AND KASHMIR,BUDGAM,2796.8094657837855,7791.0,3091.7539821275927,10
JAMMU AND KASHMIR,DODA,1995.1483400856764,7084.0,2713.0376549221146,10
JAMMU AND KASHMIR,GANDERBAL,1095.9030798341357,3133.0,1291.9653233554207,10
JAMMU AND KASHMIR,JAMMU,5810.826958208152,21914.0,8014.32976471254,10
JAMMU AND KASHMIR,KARGIL,168.04878772947282,805.0,254.16809194678228,10
JAMMU AND KASHMIR,KATHUA,3318.3212366613543,9656.0,3716.8355137738267,10
JAMMU AND KASHMIR,KISHTWAR,1747.8986229767015,4437.0,1885.8485656304674,10
JAMMU AND KASHMIR,KULGAM,2461.64233526547,6367.0,2751.060887154527,10
JAMMU AND KASHMIR,KUPWARA,6162.296798782358,17811.0,7003.5732973527265,10
JAMMU AND KASHMIR,LEH,148.72090379477464,721.0,220.4142933561148,10
JAMMU AND KASHMIR,POONCH,0.4,3.0,0.9660917830792959,10
JAMMU AND KASHMIR,PULWAMA,2613.237861093866,6369.0,2823.552766252714,10
JAMMU AND KASHMIR,PUNCH,3094.2797964942565,13075.0,4686.345791959677,10
JAMMU AND KASHMIR,RAJOURI,3508.9919308445,12839.0,4346.604530560832,10
JAMMU AND KASHMIR,RAMBAN,1612.1874973656913,4377.0,1796.2606534680972,10
JAMMU AND KASHMIR,REASI,1884.808456748108,7030.0,2329.5205621296504,10
JAMMU AND KASHMIR,SAMBA,831.7400815913082,2409.0,914.1652577758284,10
JAMMU AND KASHMIR,SHOPIAN,0.0,0.0,0.0,10
JAMMU AND KASHMIR,SHUPIYAN,1373.9030143875732,3961.0,1602.3191104924408,10
JAMMU AND KASHMIR,SRINAGAR,4818.52230295052,14862.0,5607.729591107953,10
JAMMU AND KASHMIR,UDHAMPUR,3737.6226373105796,12859.0,4462.0899783105215,10
JHARKHAND,BOKARO,10340.683217489526,43013.0,13893.66388276252,10
JHARKHAND,BOKARO *,0.25,1.0,0.42491829279939874,10
JHARKHAND,CHATRA,4484.892078706385,28254.0,9121.764819522154,10
JHARKHAND,DEOGHAR,2256.828716860716,7639.0,3485.0723333632945,10
JHARKHAND,DHANBAD,13810.661250887837,77177.0,24547.484055274937,10
JHARKHAND,DUMKA,4834.852766920109,39931.0,12589.919897556443,10
JHARKHAND,EAST SINGHBHUM,7399.5517350055015,43144.0,14103.853704450576,10
JHARKHAND,EAST SINGHBUM,0.0,0.0,0.0,10
JHARKHAND,GARHWA,7703.08272060539,27333.0,9474.397405500444,10
JHARKHAND,GARHWA *,359.49411998057076,899.0,402.42138962473825,10
JHARKHAND,GIRIDIH,13037.40840629087,85890.0,26687.020554898292,10
JHARKHAND,GODDA,5620.595607623939,32689.0,10190.770518300043,10
JHARKHAND,GUMLA,4934.4432499711265,21579.0,8233.048160083048,10
JHARKHAND,HAZARIBAG,866.1247663347846,4521.0,1386.85893256819,10
JHARKHAND,HAZARIBAGH,6668.57748516997,40457.0,12577.322079516895,10
JHARKHAND,JAMTARA,3927.3108075425007,18552.0,5803.360211822895,10
JHARKHAND,KHUNTI,2419.770164542188,13121.0,4428.201020397598,10
JHARKHAND,KODARMA,405.3643597087958,1386.0,479.208157816676,10
JHARKHAND,KODERMA,3975.2722214332543,18919.0,5932.491392658807,10
JHARKHAND,LATEHAR,4253.974568971245,20716.0,6453.084501417263,10
JHARKHAND,LOHARDAGA,2310.2385872242194,13336.0,4376.330037304886,10
JHARKHAND,PAKAUR,329.5571964202022,1932.0,586.780572279981,10
JHARKHAND,PAKUR,3641.239598978778,30855.0,9715.197928214853,10
JHARKHAND,PALAMAU,301.17607178464607,1810.0,548.9836239900379,10
JHARKHAND,PALAMU,13210.613983927484,74896.0,22957.388329235102,10
JHARKHAND,PASHCHIMI SINGHBHUM,1270.7645508195508,4936.0,1640.6134520064008,10
JHARKHAND,PURBI SINGHBHUM,1455.5269606279749,3654.0,1595.934443774424,10
JHARKHAND,RAMGARH,3988.670336956392,20559.0,6346.600599358868,10
JHARKHAND,RANCHI,9602.620663160687,72936.0,23392.55630025249,10
JHARKHAND,SAHEBGANJ,6746.865021570435,34879.0,10763.333480720114,10
JHARKHAND,SAHIBGANJ,178.1002809636438,920.0,278.3705667586629,10
JHARKHAND,SERAIKELA-KHARSAWAN,6124.30214653053,19558.0,7151.3039011869705,10
JHARKHAND,SIMDEGA,5478.4505446890635,17405.0,6385.809695482564,10
JHARKHAND,WEST SINGHBHUM,9304.847975396737,36034.0,13282.79267147513,10
KARNATAKA,BAGALKOT,7299.70285258689,26926.0,8974.589837100959,10
KARNATAKA,BAGALKOT *,84.65927058273189,286.0,105.854626119687,10
KARNATAKA,BALLARI,3897.136135269929,11343.0,4386.439089429036,10
KARNATAKA,BANGALORE,14115.435858551204,32380.0,15040.032873037704,10
KARNATAKA,BANGALORE RURAL,4302.038032601313,14017.0,5684.536208636471,10
KARNATAKA,BELAGAVI,7260.739460357846,28374.0,9258.895119002114,10
KARNATAKA,BELGAUM,8927.871650140689,34532.0,11285.078129137371,10
KARNATAKA,BELLARY,4933.486298904706,15598.0,5646.238508194905,10
KARNATAKA,BENGALURU,22479.094590985653,92307.0,36948.247117388346,10
KARNATAKA,BENGALURU RURAL,6.85,27.0,10.143552960706947,10
KARNATAKA,BENGALURU SOUTH,20.78467787114846,153.5,47.511192875078564,10
KARNATAKA,BENGALURU URBAN,0.0,0.0,0.0,10
KARNATAKA,BIDAR,5050.108167074927,20776.0,7257.7026959091845,10
KARNATAKA,BIJAPUR,4361.6668038624,16714.0,5510.748313911016,10
KARNATAKA,BIJAPUR(KAR),0.7166666666666666,2.6666666666666665,1.0124228365658292,10
KARNATAKA,CHAMARAJANAGAR,83.69561405614157,249.0,92.54262801553838,10
KARNATAKA,CHAMARAJANAGAR *,2.056111111111111,9.25,3.1760100949865997,10
KARNATAKA,CHAMRAJANAGAR,2157.2364490720697,7423.0,2568.849333425174,10
KARNATAKA,CHAMRAJNAGAR,78.466028404197,227.0,83.86686077705544,10
KARNATAKA,CHICKMAGALUR,1541.321135688684,4290.0,1706.045392651763,10
KARNATAKA,CHIKKABALLAPUR,4319.972154914557,14644.0,5221.390845094172,10
KARNATAKA,CHIKKAMAGALURU,1466.2474450686761,4726.0,1764.4953634931385,10
KARNATAKA,CHIKMAGALUR,64.95609422669756,150.0,63.071428459833,10
KARNATAKA,CHITRADURGA,6040.712680600701,17286.0,6739.456529238511,10
KARNATAKA,DAKSHINA KANNADA,6751.102237057746,24774.0,8374.038933793256,10
KARNATAKA,DAVANAGERE,304.1039699850798,937.0,360.5273818984865,10
KARNATAKA,DAVANGERE,7447.339842745078,18821.0,8022.414555474882,10
KARNATAKA,DHARWAD,8888.488484407553,27573.0,10306.276479699432,10
KARNATAKA,GADAG,3964.985087917629,14448.0,4930.119333088025,10
KARNATAKA,GADAG *,87.95033216892271,314.0,101.38665295462604,10
KARNATAKA,GULBARGA,4236.223685532792,11371.0,4635.1470904180505,10
KARNATAKA,HASAN,481.4572570223005,1277.0,535.3652955758561,10
KARNATAKA,HASSAN,5157.405934812136,13415.0,5647.216494518027,10
KARNATAKA,HAVERI,8311.75174456371,23763.0,9351.730343864641,10
KARNATAKA,HAVERI *,96.50775,477.0,149.311988952895,10
KARNATAKA,KALABURAGI,5692.936876428268,16186.0,7385.26903207317,10
KARNATAKA,KODAGU,1445.722716096357,4442.0,1635.979486664304,10
KARNATAKA,KOLAR,6512.250460875559,17789.0,7332.979618277876,10
KARNATAKA,KOPPAL,5959.879305103866,16021.0,6639.14815251024,10
KARNATAKA,MANDYA,5974.14573419208,17702.0,6809.0069273688,10
KARNATAKA,MYSORE,3598.0049673267013,9295.0,3889.6698887696693,10
KARNATAKA,MYSURU,3358.0767499711983,15488.0,5856.758403842121,10
KARNATAKA,RAICHUR,6958.594748202714,20214.0,9170.811530161613,10
KARNATAKA,RAMANAGAR,4446.8837567568,12335.0,5020.746646342118,10
KARNATAKA,RAMANAGARA,0.0,0.0,0.0,10
KARNATAKA,SHIMOGA,1875.4292211670545,5152.0,2065.9044746335335,10
KARNATAKA,SHIVAMOGGA,3323.661310904355,12068.0,4070.432957934065,10
KARNATAKA,TUMAKURU,4062.5849562063377,11944.0,4539.420325068331,10
KARNATAKA,TUMKUR,4589.310469210838,13796.0,5151.34370301589,10
KARNATAKA,UDUPI,2933.9865928415315,11208.0,3695.2786995559063,10
KARNATAKA,UDUPI *,0.4,2.0,0.8432740427115678,10
KARNATAKA,UTTARA KANNADA,3769.342918796449,13937.0,4693.086326035847,10
KARNATAKA,VIJAYANAGARA,2132.2477809705933,6448.0,2470.0341436111707,10
KARNATAKA,VIJAYAPURA,3820.701218795834,17284.0,5869.18954218106,10
KARNATAKA,YADGIR,4746.079873861324,17045.0,6438.636085865523,10
KERALA,ALAPPUZHA,6122.103163494189,13667.0,6522.929568544248,10
KERALA,ERNAKULAM,7063.035120222511,27515.0,11639.313753798227,10
KERALA,IDUKKI,3300.3571674339605,7474.0,3516.2717146205828,10
KERALA,KANNUR,6536.501546220491,18094.0,8461.385585164237,10
KERALA,KASARAGOD,5375.858791642561,11435.0,5670.549873975304,10
KERALA,KASARGOD,44.90754721117722,169.0,55.50679118334509,10
KERALA,KOLLAM,7217.7443882764055,19963.0,9309.734613285545,10
KERALA,KOTTAYAM,5180.571472948737,12126.0,5603.807020841939,10
KERALA,KOZHIKODE,10907.621525383167,30286.0,12161.051834464057,10
KERALA,MALAPPURAM,13347.789798926504,46681.0,17993.818326974586,10
KERALA,PALAKKAD,11530.273192875915,26639.0,12323.32193956967,10
KERALA,PATHANAMTHITTA,4018.320543810575,9374.0,4323.858153766689,10
KERALA,THIRUVANANTHAPURAM,6754.31637452918,27428.0,10954.509785045804,10
KERALA,THRISSUR,8023.699151820118,22849.0,10414.71093886384,10
KERALA,WAYANAD,2831.735829136888,8798.0,3247.3615591940265,10
LADAKH,KARGIL,270.4857201936291,1466.0,459.794748907054,10
LADAKH,LEH,347.5554813703426,2056.0,622.9341934941948,10
LAKSHADWEEP,LAKSHADWEEP,307.981469017094,706.0,320.14235686683173,10
MADANAPALLE,KADIRI ROAD,0.2,2.0,0.6324555320336759,10
MADHYA PRADESH,AGAR MALWA,1555.8586110383683,3855.0,1692.445322565664,10
MADHYA PRADESH,ALIRAJPUR,1243.2865918527248,12274.0,3875.8662689372736,10
MADHYA PRADESH,ANUPPUR,6770.503143775616,16260.0,7293.676204107719,10
MADHYA PRADESH,ASHOK NAGAR,5164.471493793884,18823.0,8312.721989806916,10
MADHYA PRADESH,ASHOKNAGAR,0.0,0.0,0.0,10
MADHYA PRADESH,BALAGHAT,11697.736071568317,34515.0,15247.027093700815,10
MADHYA PRADESH,BARWANI,3231.751908571877,32213.0,10182.980535603852,10
MADHYA PRADESH,BETUL,7363.4151413878935,29706.0,12178.646805242477,10
MADHYA PRADESH,BHIND,28.70188605156103,205.92727272727274,62.48714194842501,10
MADHYA PRADESH,BHOPAL,7246.402290104452,38424.0,15263.588652863733,10
MADHYA PRADESH,BURHANPUR,974.7353136735459,9673.0,3056.261220968341,10
MADHYA PRADESH,CHHATARPUR,4547.010996129029,45327.0,14328.634948846857,10
MADHYA PRADESH,CHHINDWARA,15240.152103484823,36410.0,16261.049246277029,10
MADHYA PRADESH,DAMOH,13682.208771879199,31766.0,14986.553528500144,10
MADHYA PRADESH,DATIA,3182.7732316046504,13051.0,5297.557583563316,10
MADHYA PRADESH,DEWAS,4180.908342201366,23496.0,8868.944214176036,10
MADHYA PRADESH,DHAR,6939.155317906989,35661.0,14602.964635241187,10
MADHYA PRADESH,DINDORI,8262.028049315802,19258.0,8841.845527147678,10
MADHYA PRADESH,EAST NIMAR,2335.285800856501,7213.0,3059.995247891499,10
MADHYA PRADESH,GUNA,7622.255244953298,30638.0,12496.426852776633,10
MADHYA PRADESH,GWALIOR,21.771527310970402,96.69817073170732,30.131490429815617,10
MADHYA PRADESH,HARDA,3363.3281046808906,7933.0,3586.3375629232537,10
MADHYA PRADESH,HARDA *,759.7849227166388,1892.0,825.117592896431,10
MADHYA PRADESH,HOSHANGABAD,5730.372478455081,15537.0,7419.234950432328,10
MADHYA PRADESH,INDORE,4828.280787788711,48025.0,15177.810013801329,10
MADHYA PRADESH,JABALPUR,8662.550809726765,34820.0,14304.50578526032,10
MADHYA PRADESH,JHABUA,2170.2630258640647,21621.0,6834.294786582154,10
MADHYA PRADESH,KATNI,1604.850503183899,15687.0,4948.4063305859945,10
MADHYA PRADESH,KHANDWA,2082.403176043099,11542.0,4379.315234999644,10
MADHYA PRADESH,KHARGONE,3247.170846629463,32300.0,10208.14133697783,10
MADHYA PRADESH,MAIHAR,152.00962632105293,1002.0,313.380933552662,10
MADHYA PRADESH,MANDLA,8393.382936939397,17776.0,8874.677101866206,10
MADHYA PRADESH,MANDSAUR,10166.849669409288,30065.0,11563.003774197266,10
MADHYA PRADESH,MAUGANJ,120.77549893692417,968.0,299.0960943579158,10
MADHYA PRADESH,MORENA,5341.863955369397,53327.0,16860.26002394796,10
MADHYA PRADESH,NARMADAPURAM,707.8656282178192,1742.0,772.4423310848968,10
MADHYA PRADESH,NARSIMHAPUR,656.8447291564593,1786.0,718.2804134043163,10
MADHYA PRADESH,NARSINGHPUR,3941.2245912190483,10710.0,5097.929326618914,10
MADHYA PRADESH,NEEMUCH,6291.823746725748,14945.0,6765.358906958016,10
MADHYA PRADESH,NIWARI,233.31849624060152,834.0,275.8231794772151,10
MADHYA PRADESH,PANDHURNA,13.25793665158371,85.0,26.07126777280858,10
MADHYA PRADESH,PANNA,4126.245042566401,25120.0,8902.551708402636,10
MADHYA PRADESH,RAISEN,8201.985721112173,23611.0,10671.023578834296,10
MADHYA PRADESH,RAJGARH,14876.562487746487,36599.0,15974.208748960631,10
MADHYA PRADESH,RATLAM,14000.036276994719,40488.0,15610.538378873798,10
MADHYA PRADESH,REWA,17325.0572529214,44436.0,18651.535293753495,10
MADHYA PRADESH,SAGAR,7430.957322606149,41240.0,15694.00058964861,10
MADHYA PRADESH,SATNA,9316.437908098482,39918.0,15406.58247314864,10
MADHYA PRADESH,SEHORE,7814.227777679332,23685.0,10204.356354459658,10
MADHYA PRADESH,SEONI,10968.298621614154,31633.0,12292.068031957864,10
MADHYA PRADESH,SHAHDOL,9809.874438247296,25194.0,10800.592043659155,10
MADHYA PRADESH,SHAJAPUR,10942.995760068945,26821.0,11741.563299197793,10
MADHYA PRADESH,SHEOPUR,2698.5329837721156,15182.0,5727.088996422001,10
MADHYA PRADESH,SHIVPURI,6174.847239822612,42448.0,14095.066637835209,10
MADHYA PRADESH,SIDHI,12157.24863660699,35033.0,13600.281051466636,10
MADHYA PRADESH,SINGRAULI,11411.019239005815,31629.0,12749.99749776055,10
MADHYA PRADESH,TIKAMGARH,14952.358152600758,37817.0,16493.671335832325,10
MADHYA PRADESH,UJJAIN,13220.262455998745,33832.0,14387.226604745963,10
MADHYA PRADESH,UMARIA,4089.8223219021793,13568.0,4888.71259400427,10
MADHYA PRADESH,VIDISHA,3959.16187428743,21437.0,8347.250924903303,10
MADHYA PRADESH,WEST NIMAR,631.5406470968771,1721.0,682.2557709008165,10
MAHARASHTRA,AHILYANAGAR,17.392857142857142,173.92857142857142,55.00104358935717,10
MAHARASHTRA,AHMADNAGAR,17046.702661083415,59942.0,23085.215039979437,10
MAHARASHTRA,AHMED NAGAR,152.72022754787037,511.0,167.80338075677952,10
MAHARASHTRA,AHMEDNAGAR,0.0,0.0,0.0,10
MAHARASHTRA,AKOLA,9211.200241336266,35899.0,12866.896734490449,10
MAHARASHTRA,AMRAVATI,12024.78536438398,54648.0,20215.133810783227,10
MAHARASHTRA,AURANGABAD,7313.411839887604,39794.0,15420.913653487361,10
MAHARASHTRA,BEED,5367.189096124,53305.0,16843.646930115738,10
MAHARASHTRA,BHANDARA,6011.2949931027115,16851.0,6564.214117036769,10
MAHARASHTRA,BID,333.66464044336306,1365.0,506.1175784332951,10
MAHARASHTRA,BULDANA,1516.6148869436624,3591.0,1608.8289250031457,10
MAHARASHTRA,BULDHANA,6762.24961788608,33407.0,11716.03669574662,10
MAHARASHTRA,CHANDRAPUR,6056.882720226129,33865.0,12764.350836235451,10
MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,629.8588230619824,2633.0,1053.050698414692,10
MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,496.68343528378057,1954.0,646.6091867973914,10
MAHARASHTRA,DHARASHIV,53.67208706022659,163.0,48.710465715758374,10
MAHARASHTRA,DHULE,4638.194167544816,25969.0,9812.408789957572,10
MAHARASHTRA,DIST : THANE,0.1,1.0,0.31622776601683794,10
MAHARASHTRA,GADCHIROLI,7556.305637626547,18897.0,8174.048992636828,10
MAHARASHTRA,GONDIA,24.651190476190475,88.0,36.869887964448175,10
MAHARASHTRA,GONDIYA,6079.387332013165,16428.0,6675.3820018819715,10
MAHARASHTRA,GONDIYA *,23.907878787878786,83.0,34.5729348788932,10
MAHARASHTRA,HINGOLI,1884.6596434866074,18561.0,5859.524776733366,10
MAHARASHTRA,HINGOLI *,1.0,4.0,1.4142135623730951,10
MAHARASHTRA,JALGAON,11133.502858398377,58397.0,23421.312009532157,10
MAHARASHTRA,JALNA,11571.12483308961,31908.0,13081.661605993126,10
MAHARASHTRA,KOLHAPUR,17168.396011956782,43731.0,18462.94726541384,10
MAHARASHTRA,LATUR,8922.308701280084,47977.0,18792.871898014346,10
MAHARASHTRA,MUMBAI,19409.165215800404,63541.0,25725.076138927263,10
MAHARASHTRA,MUMBAI CITY,4723.040009752837,16379.0,5643.59626409378,10
MAHARASHTRA,MUMBAI SUBURBAN,8392.904761459571,60835.0,19785.50309942299,10
MAHARASHTRA,MUMBAI( SUB URBAN ),39.52629243029644,220.0,69.5959883995823,10
MAHARASHTRA,NAGPUR,11884.782615921979,69705.0,25439.38699204797,10
MAHARASHTRA,NANDED,6268.480710550451,62260.0,19673.437745712123,10
MAHARASHTRA,NANDURBAR,5050.927200382563,27995.0,10674.713703012128,10
MAHARASHTRA,NANDURBAR *,7.656079265562025,27.25,11.184749698126264,10
MAHARASHTRA,NASHIK,20974.24141700338,96015.0,35789.140962660655,10
MAHARASHTRA,OSMANABAD,9344.987561276042,33925.0,12792.536714084248,10
MAHARASHTRA,PALGHAR,4035.298167185597,40091.0,12668.701925842293,10
MAHARASHTRA,PARBHANI,5021.856794588732,29197.0,10593.746322630728,10
MAHARASHTRA,PUNE,14821.028060273942,146503.0,46269.553316725025,10
MAHARASHTRA,RAIGAD,1616.340678653863,6050.0,2630.406371958097,10
MAHARASHTRA,RAIGARH,9232.169593180124,25547.0,10387.82538625046,10
MAHARASHTRA,RAIGARH(MH),7.220967741935484,34.0,11.691534989192602,10
MAHARASHTRA,RATNAGIRI,6700.518311546191,16058.0,7260.612801492085,10
MAHARASHTRA,SANGLI,5292.273256037384,32836.0,11492.211886272624,10
MAHARASHTRA,SATARA,3360.9505751052725,33117.0,10455.260530358122,10
MAHARASHTRA,SINDHUDURG,2441.463663365425,7652.0,2753.1886198194907,10
MAHARASHTRA,SOLAPUR,10634.67071525333,68914.0,23555.936325622693,10
MAHARASHTRA,THANE,282.5986781574176,2644.2916666666665,829.8856009542129,10
MAHARASHTRA,WARDHA,6936.604502951804,20217.0,7687.592421831612,10
MAHARASHTRA,WASHIM,4399.839435350276,18319.0,7250.359732178467,10
MAHARASHTRA,WASHIM *,27.991363636363637,191.8,59.42548800519562,10
MAHARASHTRA,YAVATMAL,12415.28038781273,60853.0,21531.323853232083,10
MANIPUR,BISHNUPUR,1822.0410597831938,9829.0,3333.5614900700953,10
MANIPUR,CHANDEL,644.0447735155497,2756.0,906.4811218189293,10
MANIPUR,CHURACHANDPUR,785.9562123427623,6376.0,2013.5068159053799,10
MANIPUR,IMPHAL EAST,3493.1960915843715,22188.0,6812.377502492077,10
MANIPUR,IMPHAL WEST,3233.8066712605587,18970.0,6098.5575431695825,10
MANIPUR,JIRIBAM,175.34488958410012,492.0,197.9994723385475,10
MANIPUR,KAKCHING,136.73621794871795,786.0,231.99226811632576,10
MANIPUR,KANGPOKPI,0.3,3.0,0.9486832980505139,10
MANIPUR,PHERZAWL,7.3625,30.5,11.969644766380217,10
MANIPUR,SENAPATI,1625.9882834384493,5579.0,2181.7388318167023,10
MANIPUR,TAMENGLONG,580.2942125304049,2280.0,757.8903305714449,10
MANIPUR,THOUBAL,3371.9524360140194,19479.0,6038.147610777886,10
MANIPUR,UKHRUL,1000.7416879349612,3663.0,1360.2736368944575,10
MEGHALAYA,EAST GARO HILLS,361.96007405892203,3590.0,1134.2333535737698,10
MEGHALAYA,EAST JAINTIA HILLS,159.5950237823946,1568.0,494.8890652115118,10
MEGHALAYA,EAST KHASI HILLS,4.573356531192766,28.11627906976744,8.596125996819676,10
MEGHALAYA,EASTERN WEST KHASI HILLS,0.3380709454218655,1.3617021276595744,0.5362933330080761,10
MEGHALAYA,JAINTIA HILLS,2.58,14.0,4.52985160414285,10
MEGHALAYA,KAMRUP,0.0,0.0,0.0,10
MEGHALAYA,NORTH GARO HILLS,173.73880614738718,1634.0,513.8356809134619,10
MEGHALAYA,RI BHOI,7.481896583558578,56.3235294117647,17.3468215148816,10
MEGHALAYA,SOUTH GARO HILLS,237.97579874937347,2351.0,742.4737477944335,10
MEGHALAYA,SOUTH WEST GARO HILLS,432.62759414697894,4283.0,1352.9009979357638,10
MEGHALAYA,SOUTH WEST KHASI HILLS,386.4907775978986,3842.0,1214.1465094943078,10
MEGHALAYA,WEST GARO HILLS,1046.6179136859946,10432.0,3297.6892747024535,10
MEGHALAYA,WEST JAINTIA HILLS,2.4608146081492555,9.510763209393346,3.1385746898696483,10
MEGHALAYA,WEST KHASI HILLS,2.5720218207781422,8.896142433234422,3.1287288101381807,10
MIZORAM,AIZAWL,3460.053747634937,21803.0,6710.3704085527515,10
MIZORAM,CHAMPHAI,1089.5239808835977,9812.0,3080.5832141812607,10
MIZORAM,HNAHTHIAL,4.65,24.0,7.753314703331014,10
MIZORAM,KHAWZAWL,0.6454545454545455,2.5,0.9687761963637189,10
MIZORAM,KOLASIB,1115.6959504825186,5739.0,1945.0089152528021,10
MIZORAM,LAWNGTLAI,797.4929152516663,4473.0,1686.059925761532,10
MIZORAM,LUNGLEI,1477.538015771526,10252.0,3270.0508142584376,10
MIZORAM,MAMIT,1038.692520408163,5548.0,1815.4816802658606,10
MIZORAM,MAMMIT,267.35753846153847,1495.0,493.9866535922386,10
MIZORAM,SAIHA,514.5679622643172,3430.0,1122.601246780603,10
MIZORAM,SAITUAL,10.123809523809523,27.0,11.21234944359796,10
MIZORAM,SERCHHIP,807.472621625234,5487.0,1691.9819835830833,10
NAGALAND,CHUMUKEDIMA,96.74184669125539,509.0,155.25982130597993,10
NAGALAND,DIMAPUR,592.9819118305581,5765.0,1817.498980412525,10
NAGALAND,KIPHIRE,318.76053237437,1303.0,458.30788157716745,10
NAGALAND,KOHIMA,639.5645533670674,3041.0,1084.0275130964974,10
NAGALAND,LONGLENG,130.3323507331193,496.0,203.53764651782018,10
NAGALAND,MELURI,40.11111111111111,311.0,96.53775994216049,10
NAGALAND,MOKOKCHUNG,510.8835279350254,1514.0,655.4601538598255,10
NAGALAND,MON,637.4533160592933,3195.0,1108.9440482744171,10
NAGALAND,NIULAND,42.50049019607843,214.0,66.94487702682804,10
NAGALAND,NOKLAK,41.29349852142505,123.0,51.18981578366913,10
NAGALAND,PEREN,135.91345162746302,1250.0,392.01354049603435,10
NAGALAND,PHEK,501.45031511986537,1956.0,699.7983897995565,10
NAGALAND,SHAMATOR,8.375964353559057,67.0,20.871075093501478,10
NAGALAND,TSEMINYU,15.569999999999999,74.0,27.36866934522749,10
NAGALAND,TUENSANG,530.2725259694366,2386.0,882.6638960229279,10
NAGALAND,WOKHA,528.5223820870688,2484.0,811.3012210382901,10
NAGALAND,ZUNHEBOTO,521.515685685332,2218.0,768.5008391134428,10
NAGPUR,NEAR UDAY NAGAR NIT GARDEN,0.1,1.0,0.31622776601683794,10
ODISHA,ANGUL,4754.693252429025,16755.0,5692.777550232827,10
ODISHA,ANUGAL,1.1,5.0,1.728840330651992,10
ODISHA,ANUGUL,74.58795518207282,201.0,66.51375217617907,10
ODISHA,BALANGIR,7117.116567729298,24386.0,8466.583747396027,10
ODISHA,BALESHWAR,1220.0205652893178,3256.0,1336.6153391341795,10
ODISHA,BALESWAR,7749.401249830136,29860.0,9782.421043639515,10
ODISHA,BALIANTA,0.1,1.0,0.31622776601683794,10
ODISHA,BARGARH,5602.70246445956,19905.0,6756.106124262635,10
ODISHA,BAUDH,304.92252631578947,922.0,338.33915511120875,10
ODISHA,BHADRAK,7234.24131876237,25184.0,8900.381856422275,10
ODISHA,BHADRAK(R),0.1,1.0,0.31622776601683794,10
ODISHA,BOUDH,1569.268604958847,5386.0,1859.6192339042984,10
ODISHA,CUTTACK,10724.728709441393,36048.0,12768.625142143506,10
ODISHA,DEBAGARH,1204.8268536854646,4255.0,1441.0443694215087,10
ODISHA,DHENKANAL,5788.279712799846,20524.0,6975.2103098214675,10
ODISHA,GAJAPATI,4574.0422291319555,18015.0,5842.64793210119,10
ODISHA,GANJAM,14941.413270601759,58712.0,19079.748904561304,10
ODISHA,JAGATSINGHAPUR,3305.0933777838436,12455.0,4110.754348444567,10
ODISHA,JAGATSINGHPUR,513.458684738631,1270.0,558.9365762453696,10
ODISHA,JAJAPUR,4568.872617202365,15698.0,5424.288232365421,10
ODISHA,JAJPUR,3229.140959942291,12446.0,4133.0997519512,10
ODISHA,JHARSUGUDA,2110.145754194892,9742.0,3021.670737754519,10
ODISHA,KALAHANDI,7685.258155923157,31542.0,10132.672168472172,10
ODISHA,KANDHAMAL,5208.67109245004,20061.0,6725.7429702349455,10
ODISHA,KENDRAPARA,6200.208115218851,26222.0,8331.966963387202,10
ODISHA,KENDUJHAR,8692.349720585249,38356.0,12111.553660205882,10
ODISHA,KHORDA,7436.307214657104,26269.0,8956.997801625199,10
ODISHA,KHORDHA,244.9962636490192,880.0,325.48795508092985,10
ODISHA,KORAPUT,8256.626551721316,32726.0,10666.19902369869,10
ODISHA,MALKANGIRI,4034.001163709051,15966.0,5215.9103658693275,10
ODISHA,MAYURBHANJ,12387.628397848424,45952.0,15296.67668808507,10
ODISHA,NABARANGAPUR,6527.650053477795,29949.0,9928.732878912795,10
ODISHA,NABARANGPUR,0.0,0.0,0.0,10
ODISHA,NAYAGARH,4815.260925963074,17212.0,5835.095816513875,10
ODISHA,NUAPADA,3346.944646320676,10958.0,3937.2497406711095,10
ODISHA,PURI,5055.3350070382685,18153.0,6132.348423997022,10
ODISHA,RAYAGADA,4826.478383218907,18877.0,6151.2357938408695,10
ODISHA,SAMBALPUR,4113.677929753528,16622.0,5343.189883434525,10
ODISHA,SONAPUR,2089.654092266622,8368.0,2692.3360142852525,10
ODISHA,SUBARNAPUR,592.9969491080781,2619.0,816.583847480556,10
ODISHA,SUNDARGARH,960.0382538447053,2533.0,1028.35520083292,10
ODISHA,SUNDERGARH,8267.038393661425,32267.0,10513.338273923495,10
ORISSA,ANGUL,0.5,2.0,0.8498365855987975,10
ORISSA,ANUGUL,2.964204545454545,10.1875,3.973261008875588,10
ORISSA,ANUGUL  *,0.1,1.0,0.31622776601683794,10
ORISSA,BALANGIR,787.044701754386,2391.0,868.6795598860458,10
ORISSA,BALESHWAR,164.5691248520994,440.0,175.03446693502235,10
